Hxa_bar,Hxb_bar,azimuth,cov_group,d,date,days,dep,elevation,error_var,height,index,kind,lat,lon,next,number,platform_dir1,platform_dir2,platform_dir3,platform_height,platform_key,platform_lon,platform_lat,platform_nyquist,platform_vert_coord,previous,sdHxa,sdHxb,seconds,utime,value,vert_coord,x,x_m,y,y_m,z
,,143.68634,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.862373,-97.12591,,,,,,,,,,,,,,,75300,1715201700,7.993956565856934,,30500.016,,-41500.0,,8000
,,139.3323,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.91637,-97.12591,,,,,,,,,,,,,,,75300,1715201700,18.435070037841797,,30500.016,,-35500.0,,8000
,,134.04514,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.970364,-97.12591,,,,,,,,,,,,,,,75300,1715201700,22.960830688476562,,30500.016,,-29500.0,,8000
,,127.61394,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.024353,-97.12591,,,,,,,,,,,,,,,75300,1715201700,25.564592361450195,,30500.016,,-23500.0,,8000
,,119.845894,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.078346,-97.12591,,,,,,,,,,,,,,,75300,1715201700,23.538358688354492,,30500.016,,-17499.984,,8000
,,110.65887,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.13234,-97.12591,,,,,,,,,,,,,,,75300,1715201700,16.262495040893555,,30500.016,,-11499.984,,8000
,,100.22213,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.186333,-97.12591,,,,,,,,,,,,,,,75300,1715201700,2.1048178672790527,,30500.016,,-5499.9844,,8000
,,134.20427,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.91637,-97.05981,,,,,,,,,,,,,,,75300,1715201700,12.882061958312988,,36500.016,,-35500.0,,8000
,,128.9458,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.970364,-97.05981,,,,,,,,,,,,,,,75300,1715201700,19.632675170898438,,36500.016,,-29500.0,,8000
,,122.77486,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.024353,-97.05981,,,,,,,,,,,,,,,75300,1715201700,23.585582733154297,,36500.016,,-23500.0,,8000
,,115.615456,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.078346,-97.05981,,,,,,,,,,,,,,,75300,1715201700,19.19818687438965,,36500.016,,-17499.984,,8000
,,107.48797,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.13234,-97.05981,,,,,,,,,,,,,,,75300,1715201700,13.41174030303955,,36500.016,,-11499.984,,8000
,,98.569115,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.186333,-97.05981,,,,,,,,,,,,,,,75300,1715201700,8.455204010009766,,36500.016,,-5499.9844,,8000
,,129.8718,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.91637,-96.99369,,,,,,,,,,,,,,,75300,1715201700,4.203330993652344,,42500.016,,-35500.0,,8000
,,124.76519,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.970364,-96.99369,,,,,,,,,,,,,,,75300,1715201700,14.819343566894531,,42500.016,,-29500.0,,8000
,,118.94,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.024353,-96.99369,,,,,,,,,,,,,,,75300,1715201700,16.44537353515625,,42500.016,,-23500.0,,8000
,,112.38011,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.078346,-96.99369,,,,,,,,,,,,,,,75300,1715201700,18.416011810302734,,42500.016,,-17499.984,,8000
,,105.14095,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.13234,-96.99369,,,,,,,,,,,,,,,75300,1715201700,14.750913619995117,,42500.016,,-11499.984,,8000
,,97.37374,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.186333,-96.99369,,,,,,,,,,,,,,,75300,1715201700,12.017664909362793,,42500.016,,-5499.9844,,8000
,,121.309944,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,34.970364,-96.92759,,,,,,,,,,,,,,,75300,1715201700,3.651294708251953,,48500.016,,-29500.0,,8000
,,115.85186,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.024353,-96.92759,,,,,,,,,,,,,,,75300,1715201700,9.36483383178711,,48500.016,,-23500.0,,8000
,,109.84067,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.078346,-96.92759,,,,,,,,,,,,,,,75300,1715201700,19.120771408081055,,48500.016,,-17499.984,,8000
,,103.339226,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.13234,-96.92759,,,,,,,,,,,,,,,75300,1715201700,13.946895599365234,,48500.016,,-11499.984,,8000
,,96.469795,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.186333,-96.92759,,,,,,,,,,,,,,,75300,1715201700,5.579951286315918,,48500.016,,-5499.9844,,8000
,,107.80185,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.078346,-96.86149,,,,,,,,,,,,,,,75300,1715201700,8.397521018981934,,54500.016,,-17499.984,,8000
,,101.91512,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.13234,-96.86149,,,,,,,,,,,,,,,75300,1715201700,6.328979015350342,,54500.016,,-11499.984,,8000
,,100.76252,,,2024-05-08 20:55:00,633344000,,0,4,8000,,12,35.13234,-96.79538,,,,,,,,,,,,,,,75300,1715201700,1.553579330444336,,60500.016,,-11499.984,,8000
,,-87.51037,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.58864,,,,,,,,,,,,,,,75600,1715202000,13.39638689716891,,-11499.984,,500.01562,,1000
,,-171.19324,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.52254,,,,,,,,,,,,,,,75600,1715202000,10.70022440996047,,-5499.9844,,-35500.0,,1000
,,-135.0,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.52254,,,,,,,,,,,,,,,75600,1715202000,9.756159069827959,,-5499.9844,,-5499.9844,,1000
,,-84.80539,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.52254,,,,,,,,,,,,,,,75600,1715202000,8.91609409739408,,-5499.9844,,500.01562,,1000
,,179.19304,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.45643,,,,,,,,,,,,,,,75600,1715202000,9.705421610354719,,500.01562,,-35500.0,,1000
,,179.02895,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.45643,,,,,,,,,,,,,,,75600,1715202000,8.62432774664154,,500.01562,,-29500.0,,1000
,,178.78108,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.45643,,,,,,,,,,,,,,,75600,1715202000,7.5940915490298835,,500.01562,,-23500.0,,1000
,,174.80539,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.45643,,,,,,,,,,,,,,,75600,1715202000,13.115412650545295,,500.01562,,-5499.9844,,1000
,,44.999996,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.45643,,,,,,,,,,,,,,,75600,1715202000,19.934589093533646,,500.01562,,500.01562,,1000
,,4.398829,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.29432,-97.45643,,,,,,,,,,,,,,,75600,1715202000,8.788579078212535,,500.01562,,6500.0156,,1000
,,169.62413,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.39032,,,,,,,,,,,,,,,75600,1715202000,3.338756125772875,,6500.0156,,-35500.0,,1000
,,167.57402,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.39032,,,,,,,,,,,,,,,75600,1715202000,6.026856658059401,,6500.0156,,-29500.0,,1000
,,164.53874,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.39032,,,,,,,,,,,,,,,75600,1715202000,8.628110722867461,,6500.0156,,-23500.0,,1000
,,150.52402,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-97.39032,,,,,,,,,,,,,,,75600,1715202000,12.779986032825832,,6500.0156,,-11499.984,,1000
,,130.2362,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.39032,,,,,,,,,,,,,,,75600,1715202000,8.387065448439671,,6500.0156,,-5499.9844,,1000
,,85.60117,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.39032,,,,,,,,,,,,,,,75600,1715202000,17.61724045641637,,6500.0156,,500.01562,,1000
,,44.999996,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.29432,-97.39032,,,,,,,,,,,,,,,75600,1715202000,9.974795674149021,,6500.0156,,6500.0156,,1000
,,163.23743,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.862373,-97.32422,,,,,,,,,,,,,,,75600,1715202000,8.324670791509206,,12500.016,,-41500.0,,1000
,,160.60216,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.32422,,,,,,,,,,,,,,,75600,1715202000,5.070486745382254,,12500.016,,-35500.0,,1000
,,157.03621,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.32422,,,,,,,,,,,,,,,75600,1715202000,5.564572527621664,,12500.016,,-29500.0,,1000
,,151.99078,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.32422,,,,,,,,,,,,,,,75600,1715202000,9.20608802818299,,12500.016,,-23500.0,,1000
,,144.46227,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-97.32422,,,,,,,,,,,,,,,75600,1715202000,12.55164350935297,,12500.016,,-17499.984,,1000
,,132.61398,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-97.32422,,,,,,,,,,,,,,,75600,1715202000,11.522641437699122,,12500.016,,-11499.984,,1000
,,113.749405,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.32422,,,,,,,,,,,,,,,75600,1715202000,16.390727552253793,,12500.016,,-5499.9844,,1000
,,87.70932,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.32422,,,,,,,,,,,,,,,75600,1715202000,14.576869093914752,,12500.016,,500.01562,,1000
,,62.525543,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.29432,-97.32422,,,,,,,,,,,,,,,75600,1715202000,7.936352310536591,,12500.016,,6500.0156,,1000
,,155.97346,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.862373,-97.25812,,,,,,,,,,,,,,,75600,1715202000,7.219526514361462,,18500.016,,-41500.0,,1000
,,152.47475,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.25812,,,,,,,,,,,,,,,75600,1715202000,6.116879661524138,,18500.016,,-35500.0,,1000
,,147.90738,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.25812,,,,,,,,,,,,,,,75600,1715202000,6.572052243169537,,18500.016,,-29500.0,,1000
,,141.78896,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.25812,,,,,,,,,,,,,,,75600,1715202000,9.723227417966399,,18500.016,,-23500.0,,1000
,,133.4088,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-97.25812,,,,,,,,,,,,,,,75600,1715202000,12.447424241871886,,18500.016,,-17499.984,,1000
,,121.86592,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-97.25812,,,,,,,,,,,,,,,75600,1715202000,12.489857423028013,,18500.016,,-11499.984,,1000
,,106.55701,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.25812,,,,,,,,,,,,,,,75600,1715202000,13.46110948454512,,18500.016,,-5499.9844,,1000
,,88.45179,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.25812,,,,,,,,,,,,,,,75600,1715202000,11.780750440230804,,18500.016,,500.01562,,1000
,,70.640976,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.29432,-97.25812,,,,,,,,,,,,,,,75600,1715202000,9.28383290137026,,18500.016,,6500.0156,,1000
,,55.954056,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.348312,-97.25812,,,,,,,,,,,,,,,75600,1715202000,9.05391749227661,,18500.016,,12500.016,,1000
,,152.71577,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.80838,-97.19201,,,,,,,,,,,,,,,75600,1715202000,7.108154748614481,,24500.016,,-47500.0,,1000
,,149.44402,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.862373,-97.19201,,,,,,,,,,,,,,,75600,1715202000,7.878701885599668,,24500.016,,-41500.0,,1000
,,145.38884,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.19201,,,,,,,,,,,,,,,75600,1715202000,8.91892981400116,,24500.016,,-35500.0,,1000
,,140.29005,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.19201,,,,,,,,,,,,,,,75600,1715202000,7.270618504201423,,24500.016,,-29500.0,,1000
,,133.80649,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.19201,,,,,,,,,,,,,,,75600,1715202000,11.808088856041564,,24500.016,,-23500.0,,1000
,,125.53764,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-97.19201,,,,,,,,,,,,,,,75600,1715202000,13.49097569168896,,24500.016,,-17499.984,,1000
,,115.144745,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-97.19201,,,,,,,,,,,,,,,75600,1715202000,14.171942210744874,,24500.016,,-11499.984,,1000
,,102.65251,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.19201,,,,,,,,,,,,,,,75600,1715202000,12.832976870854907,,24500.016,,-5499.9844,,1000
,,88.830826,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-97.19201,,,,,,,,,,,,,,,75600,1715202000,11.887295946431834,,24500.016,,500.01562,,1000
,,75.14136,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.29432,-97.19201,,,,,,,,,,,,,,,75600,1715202000,10.252398375013456,,24500.016,,6500.0156,,1000
,,62.969124,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.348312,-97.19201,,,,,,,,,,,,,,,75600,1715202000,10.712453835286823,,24500.016,,12500.016,,1000
,,143.68634,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.862373,-97.12591,,,,,,,,,,,,,,,75600,1715202000,7.521224629475739,,30500.016,,-41500.0,,1000
,,139.3323,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.12591,,,,,,,,,,,,,,,75600,1715202000,7.571520647615273,,30500.016,,-35500.0,,1000
,,134.04514,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.12591,,,,,,,,,,,,,,,75600,1715202000,7.956717963942793,,30500.016,,-29500.0,,1000
,,127.61394,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.12591,,,,,,,,,,,,,,,75600,1715202000,11.449483110010874,,30500.016,,-23500.0,,1000
,,119.845894,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-97.12591,,,,,,,,,,,,,,,75600,1715202000,13.829069804597111,,30500.016,,-17499.984,,1000
,,110.65887,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-97.12591,,,,,,,,,,,,,,,75600,1715202000,13.759101206540095,,30500.016,,-11499.984,,1000
,,100.22213,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.12591,,,,,,,,,,,,,,,75600,1715202000,12.441607532063301,,30500.016,,-5499.9844,,1000
,,77.969376,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.29432,-97.12591,,,,,,,,,,,,,,,75600,1715202000,12.319812082647445,,30500.016,,6500.0156,,1000
,,138.66777,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.862373,-97.05981,,,,,,,,,,,,,,,75600,1715202000,8.314499409482664,,36500.016,,-41500.0,,1000
,,134.20427,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-97.05981,,,,,,,,,,,,,,,75600,1715202000,9.0854537935802,,36500.016,,-35500.0,,1000
,,128.9458,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-97.05981,,,,,,,,,,,,,,,75600,1715202000,8.703494412936607,,36500.016,,-29500.0,,1000
,,122.77486,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-97.05981,,,,,,,,,,,,,,,75600,1715202000,12.042475582536213,,36500.016,,-23500.0,,1000
,,115.615456,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-97.05981,,,,,,,,,,,,,,,75600,1715202000,12.397526765139446,,36500.016,,-17499.984,,1000
,,107.48797,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-97.05981,,,,,,,,,,,,,,,75600,1715202000,12.44239580170796,,36500.016,,-11499.984,,1000
,,98.569115,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-97.05981,,,,,,,,,,,,,,,75600,1715202000,10.97681657000112,,36500.016,,-5499.9844,,1000
,,129.8718,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.91637,-96.99369,,,,,,,,,,,,,,,75600,1715202000,9.10709696068406,,42500.016,,-35500.0,,1000
,,124.76519,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-96.99369,,,,,,,,,,,,,,,75600,1715202000,9.562445279995586,,42500.016,,-29500.0,,1000
,,118.94,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-96.99369,,,,,,,,,,,,,,,75600,1715202000,11.549382473867638,,42500.016,,-23500.0,,1000
,,112.38011,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-96.99369,,,,,,,,,,,,,,,75600,1715202000,12.202964335320416,,42500.016,,-17499.984,,1000
,,105.14095,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-96.99369,,,,,,,,,,,,,,,75600,1715202000,12.503763458762137,,42500.016,,-11499.984,,1000
,,97.37374,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-96.99369,,,,,,,,,,,,,,,75600,1715202000,11.327883669137236,,42500.016,,-5499.9844,,1000
,,89.32594,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-96.99369,,,,,,,,,,,,,,,75600,1715202000,9.754732008823453,,42500.016,,500.01562,,1000
,,121.309944,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-96.92759,,,,,,,,,,,,,,,75600,1715202000,10.57717463947975,,48500.016,,-29500.0,,1000
,,115.85186,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-96.92759,,,,,,,,,,,,,,,75600,1715202000,10.28422386436523,,48500.016,,-23500.0,,1000
,,109.84067,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-96.92759,,,,,,,,,,,,,,,75600,1715202000,12.008211621962346,,48500.016,,-17499.984,,1000
,,103.339226,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-96.92759,,,,,,,,,,,,,,,75600,1715202000,11.092609464212842,,48500.016,,-11499.984,,1000
,,96.469795,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-96.92759,,,,,,,,,,,,,,,75600,1715202000,10.886088950639078,,48500.016,,-5499.9844,,1000
,,89.409325,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.24033,-96.92759,,,,,,,,,,,,,,,75600,1715202000,10.148817272349902,,48500.016,,500.01562,,1000
,,118.425995,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,34.970364,-96.86149,,,,,,,,,,,,,,,75600,1715202000,12.931793708121177,,54500.016,,-29500.0,,1000
,,113.32535,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.024353,-96.86149,,,,,,,,,,,,,,,75600,1715202000,11.125613717748479,,54500.016,,-23500.0,,1000
,,107.80185,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.078346,-96.86149,,,,,,,,,,,,,,,75600,1715202000,10.350006781694447,,54500.016,,-17499.984,,1000
,,101.91512,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-96.86149,,,,,,,,,,,,,,,75600,1715202000,11.777173153119747,,54500.016,,-11499.984,,1000
,,95.76261,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-96.86149,,,,,,,,,,,,,,,75600,1715202000,9.599051781322885,,54500.016,,-5499.9844,,1000
,,100.76252,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.13234,-96.79538,,,,,,,,,,,,,,,75600,1715202000,10.143757195204898,,60500.016,,-11499.984,,1000
,,95.19441,,,2024-05-08 21:00:00,633344000,,0,4,1000,,11,35.186333,-96.79538,,,,,,,,,,,,,,,75600,1715202000,10.47282989266887,,60500.016,,-5499.9844,,1000
,,-87.51037,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.24033,-97.58864,,,,,,,,,,,,,,,75600,1715202000,7.759222984313965,,-11499.984,,500.01562,,1000
,,-171.19324,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.91637,-97.52254,,,,,,,,,,,,,,,75600,1715202000,1.5912163257598877,,-5499.9844,,-35500.0,,1000
,,-135.0,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.186333,-97.52254,,,,,,,,,,,,,,,75600,1715202000,37.35866928100586,,-5499.9844,,-5499.9844,,1000
,,-84.80539,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.24033,-97.52254,,,,,,,,,,,,,,,75600,1715202000,55.68516540527344,,-5499.9844,,500.01562,,1000
,,179.19304,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.91637,-97.45643,,,,,,,,,,,,,,,75600,1715202000,40.230613708496094,,500.01562,,-35500.0,,1000
,,179.02895,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.970364,-97.45643,,,,,,,,,,,,,,,75600,1715202000,46.61532974243164,,500.01562,,-29500.0,,1000
,,178.78108,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.024353,-97.45643,,,,,,,,,,,,,,,75600,1715202000,0.3403640389442444,,500.01562,,-23500.0,,1000
,,174.80539,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.186333,-97.45643,,,,,,,,,,,,,,,75600,1715202000,36.55885314941406,,500.01562,,-5499.9844,,1000
,,44.999996,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.24033,-97.45643,,,,,,,,,,,,,,,75600,1715202000,57.38713836669922,,500.01562,,500.01562,,1000
,,4.398829,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.29432,-97.45643,,,,,,,,,,,,,,,75600,1715202000,13.955439567565918,,500.01562,,6500.0156,,1000
,,169.62413,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.91637,-97.39032,,,,,,,,,,,,,,,75600,1715202000,39.87958526611328,,6500.0156,,-35500.0,,1000
,,167.57402,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.970364,-97.39032,,,,,,,,,,,,,,,75600,1715202000,49.387664794921875,,6500.0156,,-29500.0,,1000
,,164.53874,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.024353,-97.39032,,,,,,,,,,,,,,,75600,1715202000,25.549869537353516,,6500.0156,,-23500.0,,1000
,,150.52402,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.13234,-97.39032,,,,,,,,,,,,,,,75600,1715202000,10.073822975158691,,6500.0156,,-11499.984,,1000
,,130.2362,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.186333,-97.39032,,,,,,,,,,,,,,,75600,1715202000,49.77259826660156,,6500.0156,,-5499.9844,,1000
,,85.60117,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.24033,-97.39032,,,,,,,,,,,,,,,75600,1715202000,49.701133728027344,,6500.0156,,500.01562,,1000
,,44.999996,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.29432,-97.39032,,,,,,,,,,,,,,,75600,1715202000,19.0621395111084,,6500.0156,,6500.0156,,1000
,,163.23743,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.862373,-97.32422,,,,,,,,,,,,,,,75600,1715202000,6.253035545349121,,12500.016,,-41500.0,,1000
,,160.60216,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.91637,-97.32422,,,,,,,,,,,,,,,75600,1715202000,30.2321720123291,,12500.016,,-35500.0,,1000
,,157.03621,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.970364,-97.32422,,,,,,,,,,,,,,,75600,1715202000,34.69754409790039,,12500.016,,-29500.0,,1000
,,151.99078,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.024353,-97.32422,,,,,,,,,,,,,,,75600,1715202000,38.69670104980469,,12500.016,,-23500.0,,1000
,,144.46227,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.078346,-97.32422,,,,,,,,,,,,,,,75600,1715202000,10.78279972076416,,12500.016,,-17499.984,,1000
,,132.61398,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.13234,-97.32422,,,,,,,,,,,,,,,75600,1715202000,26.429828643798828,,12500.016,,-11499.984,,1000
,,113.749405,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.186333,-97.32422,,,,,,,,,,,,,,,75600,1715202000,49.70271301269531,,12500.016,,-5499.9844,,1000
,,87.70932,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.24033,-97.32422,,,,,,,,,,,,,,,75600,1715202000,44.809173583984375,,12500.016,,500.01562,,1000
,,62.525543,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.29432,-97.32422,,,,,,,,,,,,,,,75600,1715202000,20.443737030029297,,12500.016,,6500.0156,,1000
,,155.97346,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.862373,-97.25812,,,,,,,,,,,,,,,75600,1715202000,16.00716209411621,,18500.016,,-41500.0,,1000
,,152.47475,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.91637,-97.25812,,,,,,,,,,,,,,,75600,1715202000,27.8718204498291,,18500.016,,-35500.0,,1000
,,147.90738,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,34.970364,-97.25812,,,,,,,,,,,,,,,75600,1715202000,31.52896499633789,,18500.016,,-29500.0,,1000
,,141.78896,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.024353,-97.25812,,,,,,,,,,,,,,,75600,1715202000,37.23908233642578,,18500.016,,-23500.0,,1000
,,133.4088,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.078346,-97.25812,,,,,,,,,,,,,,,75600,1715202000,23.836605072021484,,18500.016,,-17499.984,,1000
,,121.86592,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.13234,-97.25812,,,,,,,,,,,,,,,75600,1715202000,33.58858871459961,,18500.016,,-11499.984,,1000
,,106.55701,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.186333,-97.25812,,,,,,,,,,,,,,,75600,1715202000,41.711421966552734,,18500.016,,-5499.9844,,1000
,,88.45179,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.24033,-97.25812,,,,,,,,,,,,,,,75600,1715202000,41.0990104675293,,18500.016,,500.01562,,1000
,,70.640976,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.29432,-97.25812,,,,,,,,,,,,,,,75600,1715202000,26.316450119018555,,18500.016,,6500.0156,,1000
,,55.954056,,,2024-05-08 21:00:00,633344000,,0,4,1000,,12,35.348312,-97.25812,,,,,,,,,,,,,,,75600,1715202000,2.408561944961548,,18500.016,,12500.016,,1000
